conglomerate_id,size,rep_firm_id,g_0,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31,g_32,g_33,g_34,g_35,g_36,g_37,g_38,g_39,g_40,g_41,g_42,g_43,g_44,g_45,g_46,g_47,g_48,g_49,g_50,g_51,g_52,g_53,g_54,g_55,g_56,g_57,g_58,g_59,g_60,g_61,g_62,g_63
10499,2,CN9360050815,-0.6694488,0.5979971,-0.53619075,0.6927717,-0.919886,0.8955816,0.7870585,-0.74850756,0.8291802,0.87049013,-0.027275043,0.7526961,-0.55432653,0.0770053,-0.48679882,0.29789186,-0.70349026,0.84126174,-0.4492827,-0.62599415,-0.8134143,0.6985518,0.86440444,-0.98240495,-0.5474991,-0.48154858,0.55906767,0.0022664648,0.7720109,0.6779223,-0.8734778,0.873766,-0.5020165,-0.46850997,0.04477045,-0.5163103,0.65405107,-0.98883337,-0.660432,-0.561082,-0.44918934,-0.609999,0.49697536,0.49530348,0.405342,-0.57458013,0.9482451,-0.28887463,-0.24076736,0.7249457,-0.4904421,0.62663627,-0.6133637,0.4980318,-0.6830723,-0.7843208,-0.37547216,-0.93121636,0.23332547,0.3144412,-0.44037133,-0.11591806,-0.50335485,0.0055799875
10500,19,CN45185PC,0.21186186,-0.19981776,0.18531452,-0.10491545,0.27512813,-0.2550738,-0.26916188,0.2992064,-0.2880189,-0.22230059,-0.14848512,-0.25280604,0.21054398,-0.10617559,0.16796656,-0.26812816,0.18163961,-0.29500127,0.2688298,0.2717905,0.16152789,-0.19785114,-0.32687864,0.27716726,0.20192488,0.219289,-0.27861685,-0.07120815,-0.26106292,-0.09571129,0.36412728,-0.23656823,0.2837528,0.17026845,0.14532496,0.1543961,-0.13376144,0.25754893,0.28246677,0.2442318,0.22385618,0.21175824,-0.10799584,-0.2723442,-0.082988344,0.28207162,-0.17569865,0.22176358,0.024151158,-0.19318214,0.13879724,-0.26807684,0.26436844,-0.24013685,0.31749234,0.24508266,0.13657555,0.32314336,-0.03618375,-0.09064737,0.30384398,0.15463898,0.1985739,0.0680926
10501,1,CN9360050829,0.18428044,-0.1741972,0.16115515,-0.09096084,0.23934072,-0.2221645,-0.23464599,0.2608886,-0.25056875,-0.19395338,-0.12982723,-0.22042999,0.18273586,-0.09217172,0.14662233,-0.23371898,0.15844804,-0.25702506,0.23446736,0.23667718,0.14100604,-0.1725442,-0.2854183,0.24151687,0.17614342,0.19066738,-0.24291022,-0.06196134,-0.22740737,-0.08377216,0.3171683,-0.20632309,0.24710688,0.14862825,0.12659359,0.13428389,-0.11680275,0.2243904,0.2458063,0.2123658,0.19488014,0.18428284,-0.09434049,-0.2372784,-0.07258421,0.24579732,-0.15323138,0.19269945,0.021327052,-0.16842408,0.1209127,-0.2330512,0.23049001,-0.20928301,0.27740166,0.2140946,0.11876852,0.28136176,-0.031232528,-0.07879304,0.26464915,0.13502926,0.17307854,0.059216317
10502,1,CN9360050871,0.20398459,-0.19250052,0.17841458,-0.10093,0.2649072,-0.24567488,-0.2593041,0.2882628,-0.2773231,-0.21420461,-0.14315641,-0.2435594,0.20260195,-0.10217607,0.16187063,-0.25830087,0.17501608,-0.28415522,0.25901586,0.2617621,0.15566683,-0.19062345,-0.31503755,0.26698548,0.19456166,0.21111465,-0.268419,-0.06856725,-0.25145087,-0.092301466,0.35071576,-0.22793019,0.2732867,0.164088,0.13997526,0.14865203,-0.12891802,0.24807882,0.27199653,0.23513085,0.2155806,0.20391124,-0.10409586,-0.2623294,-0.08001692,0.27171165,-0.16928199,0.21346284,0.023344591,-0.18611123,0.1336894,-0.25807348,0.25469273,-0.23132497,0.3060424,0.23623244,0.13148986,0.3112105,-0.034769677,-0.08726176,0.2926499,0.14903842,0.1912924,0.065557525
10503,2,CN9360050887,0.13461448,-0.1256459,0.12502417,-0.03853276,0.1720253,-0.152948,-0.17236525,0.20519084,-0.17944312,-0.12325892,-0.1298713,-0.16238949,0.14019762,-0.08825758,0.105764024,-0.2071153,0.10238299,-0.18841115,0.19670299,0.18809927,0.07585716,-0.117116615,-0.21132101,0.16274531,0.13831337,0.1540116,-0.19797625,-0.06120438,-0.16971985,-0.030148856,0.24128807,-0.13586645,0.20763552,0.11410642,0.12987149,0.099647835,-0.067655,0.15051293,0.19375058,0.16939335,0.16135094,0.13872328,-0.061109677,-0.19617614,-0.042163357,0.1997127,-0.08377729,0.16854435,0.0087185195,-0.11037825,0.08044383,-0.18473253,0.17836258,-0.17342657,0.2161224,0.15400927,0.0917186,0.21118803,-0.01668331,-0.05996403,0.22701484,0.12686762,0.13829772,0.059105825
10504,2,CN9360050893,-0.55961037,0.54138285,-0.42210993,0.65143216,-0.78396106,0.78275454,0.68918926,-0.6160127,0.75828403,0.7988346,-0.078280956,0.63454986,-0.46429363,0.015716083,-0.45627394,0.20272419,-0.6435998,0.7594284,-0.34573227,-0.51163137,-0.7558702,0.64410377,0.7841992,-0.8927197,-0.43057263,-0.37427366,0.4395116,-0.042242624,0.6420171,0.63895875,-0.78841305,0.7987086,-0.3846987,-0.37052906,0.0963788,-0.41174367,0.59999675,-0.8511404,-0.52878255,-0.45553684,-0.3427102,-0.5005737,0.40487775,0.39051944,0.38249806,-0.45348248,0.85101753,-0.19761546,-0.17791572,0.66221917,-0.4631119,0.5123372,-0.5563968,0.3822742,-0.6172416,-0.671639,-0.2882276,-0.79642,0.1735542,0.23391517,-0.33200246,-0.04559395,-0.38986892,0.04900515
10505,4,CN9360050894,0.1494423,-0.14143884,0.13185069,-0.06884959,0.19366561,-0.1789609,-0.1910279,0.21467459,-0.20265932,-0.1549197,-0.11178739,-0.17957833,0.14884946,-0.07798326,0.119264215,-0.19606553,0.12680472,-0.20901945,0.19502555,0.1947325,0.11045263,-0.13895948,-0.23314176,0.19409211,0.14499083,0.15696053,-0.20099029,-0.0528929,-0.1853761,-0.06341405,0.25928023,-0.16549268,0.20517585,0.122024864,0.109013975,0.109139696,-0.092324734,0.18018001,0.20179373,0.17448303,0.16134416,0.15022188,-0.07567266,-0.19660786,-0.057522807,0.20313926,-0.12008896,0.16061834,0.01652393,-0.13494013,0.096964985,-0.1912339,0.1891566,-0.17354837,0.22855581,0.17424953,0.097100385,0.22941904,-0.02405309,-0.064233355,0.22055449,0.11472063,0.14270365,0.050612483
10506,2,CN9360050904,0.15610573,-0.14609922,0.14235397,-0.05494172,0.20049313,-0.1806096,-0.1992857,0.23235069,-0.20937204,-0.14933121,-0.1375879,-0.18756412,0.16033745,-0.094849735,0.12288675,-0.22675733,0.123354115,-0.21804859,0.21858871,0.21248856,0.09756478,-0.13883437,-0.24351296,0.19347936,0.15665933,0.17329548,-0.22187234,-0.06518663,-0.1953527,-0.045965634,0.2761183,-0.16267638,0.23081288,0.13006684,0.1369628,0.11499874,-0.08464268,0.17922282,0.2194857,0.19130144,0.18014759,0.15933797,-0.073502086,-0.21902992,-0.052639775,0.22407717,-0.1071634,0.18547669,0.012444518,-0.13239965,0.09605505,-0.20903295,0.2029603,-0.19347264,0.2451481,0.17902383,0.10457677,0.24271743,-0.021683583,-0.06869044,0.25087512,0.13664222,0.15590693,0.06280357
10507,1,CN9360050908,0.18340953,-0.1733882,0.16039228,-0.0905202,0.23821071,-0.22112535,-0.23355612,0.25967866,-0.24938624,-0.19305828,-0.12923808,-0.21940768,0.1818578,-0.09172954,0.14594837,-0.23263247,0.15771574,-0.25582594,0.23338233,0.23556843,0.14035805,-0.17174509,-0.28410915,0.24039117,0.17532934,0.18976362,-0.24178275,-0.061669365,-0.22634466,-0.08339517,0.31568554,-0.20536806,0.24594975,0.14794493,0.12600213,0.13364881,-0.116267264,0.22334339,0.24464871,0.2113596,0.19396518,0.18341528,-0.09390931,-0.23617116,-0.07225569,0.24465191,-0.15252197,0.19178171,0.021237878,-0.16764233,0.12034798,-0.23194523,0.22942026,-0.20830877,0.27613574,0.21311612,0.11820625,0.28004244,-0.03107619,-0.07841873,0.26341152,0.13441005,0.17227349,0.05893604
10508,3,CN9360050920,-0.7399108,0.61673594,-0.61470956,0.7137037,-1.0044245,0.9613122,0.83956873,-0.82804275,0.8466755,0.90292513,-0.0016433299,0.8238007,-0.6081722,0.11428355,-0.48807353,0.3445742,-0.7267561,0.8697213,-0.5022249,-0.68701786,-0.8405002,0.72051585,0.88741916,-1.0183817,-0.6269947,-0.542338,0.62479347,0.029547334,0.84769416,0.69861615,-0.89511985,0.90803677,-0.56549656,-0.5335455,0.018041924,-0.5893539,0.68506914,-1.0758457,-0.73496455,-0.617557,-0.5159955,-0.6796504,0.5641006,0.5485428,0.4165531,-0.64104944,1.0100311,-0.33717424,-0.29430127,0.7490095,-0.4915974,0.6872714,-0.6250484,0.5710802,-0.6953929,-0.85279447,-0.4357873,-1.0087239,0.28252205,0.3753286,-0.49296784,-0.15727957,-0.5796853,-0.021153808
10509,2,CN9360050926,0.120383546,-0.11224547,0.113111824,-0.0292853,0.15334493,-0.13522136,-0.1545468,0.18641791,-0.15984362,-0.10715918,-0.12276757,-0.14570415,0.1264149,-0.08262977,0.09456947,-0.19201322,0.08934429,-0.16879965,0.18078168,0.17108092,0.063154116,-0.10331994,-0.18997112,0.14325795,0.12565573,0.14036016,-0.18100518,-0.057625387,-0.1525736,-0.021579474,0.21770996,-0.11906161,0.19071634,0.10327433,0.12298231,0.08938922,-0.057509262,0.13234182,0.1758821,0.15403235,0.14779899,0.12484071,-0.053415954,-0.17973655,-0.0359188,0.18243912,-0.07001034,0.15566188,0.006697174,-0.09659429,0.070596315,-0.16776703,0.16154842,-0.15898483,0.19625556,0.13769928,0.08290699,0.19001004,-0.013706174,-0.05403644,0.20926256,0.118785925,0.12597774,0.055716455
10510,4,CN9360050931,0.020204019,-0.019170217,0.025415901,0.021600816,0.023339026,-0.015616894,-0.029179353,0.0473403,-0.02379229,-0.0040534735,-0.055247225,-0.02811177,0.025467467,-0.03192267,0.017026447,-0.067294635,0.0050039515,-0.030863121,0.056150164,0.04365244,-0.01159174,-0.011329025,-0.03938552,0.0136634335,0.032077186,0.03651204,-0.051456288,-0.02415676,-0.030353468,0.02202167,0.04721243,-0.009089239,0.057808455,0.024706842,0.0552199,0.016350485,0.004224036,0.0118011385,0.04282899,0.038396716,0.042691268,0.025075052,-0.0037541948,-0.052535046,0.0019565113,0.05082743,0.011807419,0.050304413,-0.0036157733,-0.0065704472,0.0055763535,-0.040657748,0.038562648,-0.047064483,0.050721016,0.025114782,0.01826629,0.03829069,0.004318836,-0.010998422,0.06714407,0.047760617,0.03345698,0.02359348
10511,1,CN9360050937,0.17112572,-0.1619777,0.14963254,-0.08430531,0.22227225,-0.20646869,-0.21818395,0.24261327,-0.23270723,-0.18043342,-0.12092851,-0.20498852,0.16947302,-0.0854927,0.1364424,-0.21730782,0.14738703,-0.23891264,0.21807851,0.21993019,0.13121831,-0.16047427,-0.26564416,0.22451372,0.16384718,0.17701654,-0.22588025,-0.05755116,-0.21135564,-0.0780779,0.29477164,-0.19189791,0.22962892,0.13830714,0.11765982,0.12469153,-0.10871446,0.20857574,0.22832142,0.19716759,0.18106025,0.17117868,-0.08782769,-0.22055407,-0.06762205,0.2284966,-0.14251582,0.17883755,0.01998012,-0.15661594,0.11238283,-0.21634604,0.21433198,-0.19456755,0.25828075,0.19931512,0.11027561,0.26143438,-0.028871085,-0.07313922,0.24595551,0.12567656,0.16091874,0.054982856
10512,2,CN9360050940,0.26955852,-0.25341263,0.23585273,-0.13410662,0.34999058,-0.3239157,-0.34136453,0.37936217,-0.36635965,-0.2815992,-0.18751499,-0.32053244,0.26871487,-0.13546982,0.21261583,-0.34010762,0.2301533,-0.37444246,0.3407114,0.34524286,0.2044569,-0.2507899,-0.4136082,0.35174316,0.25585625,0.27916166,-0.35331044,-0.090551235,-0.33146587,-0.12068637,0.4623592,-0.29983708,0.3604113,0.21553689,0.1845085,0.19646819,-0.16923673,0.32691213,0.35915563,0.31089127,0.28447026,0.26923317,-0.13656102,-0.3456972,-0.10475241,0.35795268,-0.2226972,0.28256193,0.030058814,-0.24497272,0.1762093,-0.3413458,0.33523762,-0.30467898,0.4013567,0.3099056,0.17382552,0.41054496,-0.04654105,-0.11544505,0.38583437,0.19565992,0.25190684,0.08666059
10513,4,CN9360050944,-0.55963045,0.54106957,-0.42223734,0.6518919,-0.7840742,0.7827768,0.6888766,-0.6157012,0.7575796,0.798798,-0.07913847,0.63442546,-0.46399212,0.0153962355,-0.4558983,0.20163167,-0.64359814,0.7588823,-0.34491283,-0.5111514,-0.75613654,0.6439751,0.7833981,-0.89254975,-0.43063253,-0.37390777,0.4388817,-0.042569265,0.641954,0.63943833,-0.7873043,0.7986072,-0.38395754,-0.37052485,0.09721472,-0.41201442,0.6003264,-0.8514629,-0.5283036,-0.455107,-0.34230524,-0.5004987,0.40541595,0.38973436,0.38267374,-0.45284942,0.85172606,-0.1968072,-0.17855899,0.66216564,-0.46291932,0.51186055,-0.55560774,0.38193342,-0.61616176,-0.6716365,-0.2882392,-0.7961792,0.17396437,0.23423678,-0.3309128,-0.0450558,-0.38985062,0.049327776
10514,1,CN9360050951,0.17922561,-0.16950172,0.15672746,-0.088403374,0.23278198,-0.2161332,-0.22832027,0.2538661,-0.24370527,-0.1887582,-0.1264078,-0.21449643,0.17763947,-0.089605235,0.14271058,-0.22741282,0.15419772,-0.25006518,0.22816977,0.23024197,0.137245,-0.1679062,-0.27781987,0.23498324,0.17141846,0.1854219,-0.23636627,-0.06026668,-0.22123931,-0.08158407,0.30856216,-0.20078006,0.24039078,0.14466225,0.12316069,0.13059792,-0.11369474,0.21831346,0.23908755,0.20652573,0.1895697,0.17924742,-0.091837876,-0.23085189,-0.070677444,0.23914933,-0.14911382,0.18737286,0.020809479,-0.16388668,0.117635004,-0.22663206,0.22428112,-0.20362844,0.27005422,0.20841542,0.11550503,0.27370444,-0.030325118,-0.0766205,0.2574659,0.13143538,0.16840601,0.057589564
10515,5,CN9360050957,-0.009340636,0.011085145,0.00811471,0.06831029,-0.018338181,0.031218655,0.00794214,0.021770105,0.02061548,0.04917232,-0.07440069,0.006267287,0.004447505,-0.041706156,-0.00865683,-0.07157169,-0.036479965,0.010083847,0.047394644,0.023084871,-0.066377334,0.02724751,0.0043738633,-0.04148244,0.01445996,0.023168802,-0.035735667,-0.03274308,0.0023049489,0.072185196,0.0070082694,0.041916728,0.04940487,0.0066986196,0.07821091,-0.0033549853,0.0440415,-0.040202,0.019799255,0.021026097,0.033348426,0.00019935519,0.020927005,-0.040616244,0.026697166,0.034349293,0.069610134,0.05195789,-0.015393563,0.035614207,-0.02319593,-0.020302027,0.012601189,-0.036936585,0.020472258,-0.0130643025,0.0050266683,-0.0005749464,0.016176704,-0.0012288056,0.06348737,0.05834182,0.019094408,0.032552574
10516,4,CN9360050959,0.23583087,-0.22208275,0.20630969,-0.117042385,0.30622834,-0.28367287,-0.29915714,0.3325056,-0.32056412,-0.2469351,-0.16469936,-0.28094172,0.23471,-0.118345335,0.18651527,-0.2980307,0.20179373,-0.32800364,0.2986917,0.30230492,0.17936195,-0.21984357,-0.36290884,0.30814844,0.22432967,0.244162,-0.30964693,-0.079243876,-0.29031053,-0.10608672,0.4049359,-0.2628521,0.31559914,0.18907438,0.16160303,0.17187418,-0.148499,0.2863646,0.31432575,0.27192426,0.24903718,0.23563513,-0.11986271,-0.30281734,-0.092029825,0.313595,-0.19522333,0.24702112,0.026605384,-0.21469758,0.15433939,-0.29851508,0.2938097,-0.26694968,0.35233223,0.27201214,0.15205036,0.35945275,-0.040486496,-0.1009491,0.33790538,0.17168038,0.22073008,0.07580633
10517,3,CN9360050961,-0.5596236,0.541174,-0.42219475,0.65173864,-0.7840364,0.78276926,0.6889807,-0.6158049,0.7578144,0.79881024,-0.07885271,0.6344668,-0.46409255,0.015502758,-0.45602354,0.20199573,-0.6435987,0.7590643,-0.34518585,-0.5113113,-0.7560477,0.644018,0.7836652,-0.8926064,-0.43061244,-0.3740296,0.43909156,-0.042460456,0.6419749,0.6392785,-0.7876739,0.79864097,-0.38420448,-0.37052616,0.09693617,-0.41192403,0.6002165,-0.85135525,-0.5284631,-0.45525014,-0.3424401,-0.5005236,0.40523645,0.38999593,0.38261518,-0.45306033,0.8514898,-0.19707651,-0.17834447,0.66218346,-0.46298355,0.51201934,-0.5558708,0.38204688,-0.6165217,-0.6716373,-0.28823525,-0.79625934,0.17382757,0.23412946,-0.33127588,-0.045235083,-0.38985658,0.049220312
10518,2,CN9360050985,-0.34534144,0.33720797,-0.25052783,0.43780854,-0.48732916,0.4953833,0.42499608,-0.36174423,0.47490215,0.51746213,-0.09230246,0.39008698,-0.27868494,-0.017028403,-0.28451866,0.08007023,-0.41490054,0.4695214,-0.18199389,-0.2970442,-0.50159204,0.4097879,0.4825091,-0.56961024,-0.25273955,-0.2125698,0.24579878,-0.046310388,0.39162225,0.43394566,-0.47719663,0.5128877,-0.20367926,-0.2212266,0.10651195,-0.2512884,0.3927444,-0.5420389,-0.30891025,-0.26359677,-0.18755066,-0.30371112,0.25852767,0.21301053,0.24997453,-0.25494942,0.5604213,-0.08758583,-0.116885155,0.42562157,-0.2968977,0.29850107,-0.33255792,0.20971787,-0.36615035,-0.41753832,-0.17123978,-0.48484716,0.11397764,0.14024356,-0.16346316,0.007730145,-0.22492962,0.05036589
10519,19,CN9360051011,0.24693784,-0.23240009,0.21603861,-0.122661866,0.32063985,-0.29692537,-0.3130566,0.34793612,-0.33564523,-0.25835046,-0.17221285,-0.2939795,0.24590826,-0.12398466,0.19511054,-0.3118872,0.21113291,-0.34329656,0.31252936,0.31644496,0.18762606,-0.23003462,-0.37960482,0.32250476,0.2347118,0.25568786,-0.3240259,-0.08296754,-0.30386353,-0.11089458,0.42384616,-0.27503178,0.3303564,0.19778885,0.16914612,0.17997332,-0.15532821,0.29971746,0.32908884,0.2847566,0.26070577,0.24669941,-0.1253617,-0.31693825,-0.09621954,0.3282026,-0.20427084,0.2587252,0.027742645,-0.2246676,0.16154145,-0.3126198,0.3074525,-0.27937445,0.36847666,0.28449097,0.15922122,0.3762781,-0.042480342,-0.105722815,0.35368904,0.17957716,0.23099701,0.07938078
10520,2,CN9360051012,-0.9188682,0.3706541,-0.9630687,0.3769332,-1.1236573,0.9335837,0.7682131,-1.0432065,0.43826804,0.56933546,0.30694917,0.96792114,-0.73146975,0.4449937,-0.14556542,0.63655937,-0.43157053,0.5274981,-0.7276468,-0.84871507,-0.48358807,0.4013623,0.48666725,-0.6381856,-0.9748702,-0.80481577,0.8925564,0.32195574,1.0170861,0.3755734,-0.49623796,0.57737875,-0.8440751,-0.8219617,-0.30575532,-0.90318304,0.4682375,-1.1665697,-1.0030675,-0.78205097,-0.8455046,-0.90360355,0.82567704,0.7399294,0.20117229,-0.9049885,0.8652593,-0.631999,-0.6068597,0.4490717,-0.1501891,0.84761226,-0.30117592,0.9191289,-0.3413361,-0.92555845,-0.75236964,-1.0655874,0.5761362,0.7206126,-0.7288339,-0.49728316,-0.93695617,-0.31398788
10521,1,CN9360051015,0.17112572,-0.1619777,0.14963254,-0.08430531,0.22227225,-0.20646869,-0.21818395,0.24261327,-0.23270723,-0.18043342,-0.12092851,-0.20498852,0.16947302,-0.0854927,0.1364424,-0.21730782,0.14738703,-0.23891264,0.21807851,0.21993019,0.13121831,-0.16047427,-0.26564416,0.22451372,0.16384718,0.17701654,-0.22588025,-0.05755116,-0.21135564,-0.0780779,0.29477164,-0.19189791,0.22962892,0.13830714,0.11765982,0.12469153,-0.10871446,0.20857574,0.22832142,0.19716759,0.18106025,0.17117868,-0.08782769,-0.22055407,-0.06762205,0.2284966,-0.14251582,0.17883755,0.01998012,-0.15661594,0.11238283,-0.21634604,0.21433198,-0.19456755,0.25828075,0.19931512,0.11027561,0.26143438,-0.028871085,-0.07313922,0.24595551,0.12567656,0.16091874,0.054982856
10522,2,CN9360051016,0.23373666,-0.22013743,0.20447531,-0.11598284,0.30351108,-0.28117412,-0.29653642,0.32959622,-0.31772062,-0.24478276,-0.1632827,-0.27848348,0.23259857,-0.11728205,0.18489465,-0.29541808,0.20003283,-0.32512018,0.29608262,0.29963884,0.17780377,-0.21792206,-0.35976082,0.3054416,0.22237213,0.24198881,-0.3069358,-0.078541785,-0.28775513,-0.105180204,0.4013704,-0.26055565,0.3128167,0.18743129,0.1601808,0.1703471,-0.14721136,0.2838469,0.31154218,0.26950473,0.24683708,0.23354898,-0.11882589,-0.30015486,-0.091239855,0.31084076,-0.19351743,0.24481434,0.026390955,-0.21281774,0.15298145,-0.29585564,0.2912374,-0.264607,0.34928823,0.26965928,0.1506983,0.35628036,-0.040110562,-0.10004903,0.33492938,0.17019144,0.21879427,0.07513236
10523,1,CN9360051017,0.16002023,-0.15166171,0.13990492,-0.078686565,0.20786266,-0.19321795,-0.20428632,0.22718483,-0.21762815,-0.16901958,-0.113416016,-0.1919525,0.15827624,-0.07985412,0.12784827,-0.20345317,0.13804907,-0.22362174,0.20424268,0.20579202,0.12295531,-0.15028457,-0.24895039,0.2101593,0.15346642,0.1654922,-0.21150318,-0.05382799,-0.19780444,-0.07327067,0.2758639,-0.17971988,0.21487364,0.12959383,0.11011775,0.116593465,-0.10188615,0.19522466,0.2135603,0.18433693,0.16939323,0.16011588,-0.082329445,-0.20643504,-0.06343289,0.21389095,-0.1334695,0.16713504,0.01884301,-0.14664726,0.105181724,-0.20224318,0.20069103,-0.18214443,0.24213849,0.18683796,0.10310571,0.24461123,-0.026877506,-0.06836615,0.23017393,0.11778082,0.15065318,0.051408876
10524,4,CN9360051023,0.21173349,-0.19969852,0.18520209,-0.1048505,0.27496156,-0.25492063,-0.26900125,0.29902807,-0.2878446,-0.22216867,-0.1483983,-0.25265536,0.21041456,-0.10611041,0.16786721,-0.26796803,0.18153167,-0.2948245,0.26866987,0.27162707,0.16143239,-0.19773336,-0.3266857,0.27700135,0.20180488,0.2191558,-0.27845067,-0.071165115,-0.26090628,-0.095655724,0.3639087,-0.23642747,0.28358227,0.17016773,0.14523779,0.1543025,-0.1336825,0.2573946,0.28229615,0.24408351,0.22372133,0.21163037,-0.107932284,-0.272181,-0.08293992,0.28190282,-0.17559409,0.22162832,0.024138015,-0.19306692,0.138714,-0.26791382,0.26421076,-0.23999326,0.31730574,0.24493843,0.13649268,0.3229489,-0.036160707,-0.0905922,0.30366156,0.1545477,0.19845524,0.068051286
10525,4,CN9360051033,-0.55963045,0.54106957,-0.42223734,0.6518919,-0.7840742,0.7827768,0.6888766,-0.6157012,0.7575796,0.798798,-0.07913847,0.63442546,-0.46399212,0.0153962355,-0.4558983,0.20163167,-0.64359814,0.7588823,-0.34491283,-0.5111514,-0.75613654,0.6439751,0.7833981,-0.89254975,-0.43063253,-0.37390777,0.4388817,-0.042569265,0.641954,0.63943833,-0.7873043,0.7986072,-0.38395754,-0.37052485,0.09721472,-0.41201442,0.6003264,-0.8514629,-0.5283036,-0.455107,-0.34230524,-0.5004987,0.40541595,0.38973436,0.38267374,-0.45284942,0.85172606,-0.1968072,-0.17855899,0.66216564,-0.46291932,0.51186055,-0.55560774,0.38193342,-0.61616176,-0.6716365,-0.2882392,-0.7961792,0.17396437,0.23423678,-0.3309128,-0.0450558,-0.38985062,0.049327776
10526,3,CN9360051035,-0.5596236,0.541174,-0.42219475,0.65173864,-0.7840364,0.78276926,0.6889807,-0.6158049,0.7578144,0.79881024,-0.07885271,0.6344668,-0.46409255,0.015502758,-0.45602354,0.20199573,-0.6435987,0.7590643,-0.34518585,-0.5113113,-0.7560477,0.644018,0.7836652,-0.8926064,-0.43061244,-0.3740296,0.43909156,-0.042460456,0.6419749,0.6392785,-0.7876739,0.79864097,-0.38420448,-0.37052616,0.09693617,-0.41192403,0.6002165,-0.85135525,-0.5284631,-0.45525014,-0.3424401,-0.5005236,0.40523645,0.38999593,0.38261518,-0.45306033,0.8514898,-0.19707651,-0.17834447,0.66218346,-0.46298355,0.51201934,-0.5558708,0.38204688,-0.6165217,-0.6716373,-0.28823525,-0.79625934,0.17382757,0.23412946,-0.33127588,-0.045235083,-0.38985658,0.049220312
10527,2,CN9360051038,-0.73962724,0.6201358,-0.6140977,0.71521676,-1.0051013,0.96216047,0.840389,-0.82867163,0.85093224,0.90471953,-0.0011897534,0.8242528,-0.6078706,0.11527417,-0.4912557,0.34606954,-0.73013437,0.8738066,-0.504005,-0.68945295,-0.84221816,0.7224045,0.89150274,-1.0226443,-0.62635434,-0.5443001,0.62641484,0.02984556,0.85002196,0.69947845,-0.8995536,0.90982306,-0.56732845,-0.5330851,0.017441738,-0.58894885,0.68592393,-1.0764291,-0.73667854,-0.619955,-0.5155173,-0.6794389,0.56379277,0.55045426,0.41711032,-0.6427106,1.0112002,-0.33843082,-0.29315674,0.7524782,-0.49478045,0.6898752,-0.62884855,0.5709361,-0.699321,-0.8531526,-0.4347962,-1.0099819,0.2809237,0.37435746,-0.49502656,-0.15790376,-0.57918155,-0.021429136
